date_hour,mean_indoor_temperature,mean_indoor_heat_index,mean_indoor_relative_humidity,mean_outdoor_temperature,mean_outdoor_heat_index,indoor_temperature_difference,indoor_heat_index_difference
2019-07-02T07:00:00Z,88,89,44.1,79,80,9,9
2019-07-02T08:00:00Z,87.9,88.8,43.6,82.9,83,5,5.799999999999997
2019-07-02T09:00:00Z,87.8,88.5,43.3,86,86,1.7999999999999972,2.5
2019-07-02T10:00:00Z,88.1,89,43.8,88,89,0.09999999999999432,0
2019-07-02T11:00:00Z,88.5,89.9,44.2,91,93,-2.5,-3.0999999999999943
2019-07-02T12:00:00Z,89.1,91.6,46.3,93,97,-3.9000000000000057,-5.400000000000006
2019-07-02T13:00:00Z,89.9,93.6,48.1,91.9,95,-2,-1.4000000000000057
2019-07-02T14:00:00Z,90.8,95.4,48.7,95,101,-4.200000000000003,-5.599999999999994
2019-07-02T15:00:00Z,91.5,97,49.1,95,100,-3.5,-3
2019-07-02T16:00:00Z,92,97.5,48.2,95,99,-3,-1.5
2019-07-02T17:00:00Z,92.5,97.6,46.2,93,97,-0.5,0.5999999999999943
2019-07-02T18:00:00Z,92.2,97,45.9,87.1,89,5.1000000000000085,8
2019-07-02T19:00:00Z,91.7,96,46.1,79,81,12.700000000000003,15
2019-07-02T20:00:00Z,90.7,97.4,53,73.9,75,16.799999999999997,22.400000000000006
2019-07-02T21:00:00Z,90,96.5,54.1,73,74,17,22.5
2019-07-02T22:00:00Z,90,97,55.3,73.9,75,16.099999999999994,22
2019-07-02T23:00:00Z,90,97.1,55.5,75,76,15,21.099999999999994
2019-07-03T00:00:00Z,89.9,96.8,54.9,75,76,14.900000000000006,20.799999999999997
2019-07-03T01:00:00Z,89.5,96,55.2,75,76,14.5,20
2019-07-03T02:00:00Z,89.4,96,55.9,75.9,77,13.5,19
2019-07-03T03:00:00Z,89.3,96,56,75.9,77,13.399999999999991,19
2019-07-03T04:00:00Z,89.2,95.7,55.9,75,76,14.200000000000003,19.700000000000003
2019-07-03T05:00:00Z,89.1,95.3,55.6,75,76,14.099999999999994,19.299999999999997
2019-07-03T06:00:00Z,89,94.9,54.5,77,78,12,16.900000000000006
2019-07-03T07:00:00Z,88.8,94,54.1,81,84,7.799999999999997,10
2019-07-03T08:00:00Z,88.7,93.9,53.5,81,84,7.700000000000003,9.900000000000006
2019-07-03T09:00:00Z,88.5,92.8,52.4,81,83,7.5,9.799999999999997
2019-07-03T10:00:00Z,88.4,92.2,51.4,86,89,2.4000000000000057,3.200000000000003
2019-07-03T11:00:00Z,88.4,92.3,51,87.1,91,1.3000000000000114,1.2999999999999972
2019-07-03T12:00:00Z,88.8,93.2,52,89.1,93,-0.29999999999999716,0.20000000000000284
2019-07-03T13:00:00Z,89.7,95.2,52.9,91.9,97,-2.200000000000003,-1.7999999999999972
2019-07-03T14:00:00Z,90.4,96,51.7,91.9,96,-1.5,0
2019-07-03T15:00:00Z,90.9,96.4,50.2,91,95,-0.09999999999999432,1.4000000000000057
2019-07-03T16:00:00Z,91.4,97.4,49.9,91.9,96,-0.5,1.4000000000000057
2019-07-03T17:00:00Z,91.9,98.2,49.7,88,94,3.9000000000000057,4.200000000000003
2019-07-03T18:00:00Z,92.2,99.4,50.6,84.9,92,7.299999999999997,7.400000000000006
2019-07-03T19:00:00Z,92.1,100.9,53.7,81,85,11.099999999999994,15.900000000000006
2019-07-03T20:00:00Z,91.9,100.6,53.7,82,88,9.900000000000006,12.599999999999994
2019-07-03T21:00:00Z,92,100.4,53.1,82.9,89,9.099999999999994,11.400000000000006
2019-07-03T22:00:00Z,91.9,100.1,53.2,82.9,88,9,12.099999999999994
2019-07-03T23:00:00Z,91.5,99.2,53.5,82,87,9.5,12.200000000000003
2019-07-04T00:00:00Z,91.2,99.4,55,81,85,10.200000000000003,14.400000000000006
2019-07-04T01:00:00Z,91.6,102.5,58.3,81,85,10.599999999999994,17.5
2019-07-04T02:00:00Z,92.1,104.7,59.8,81,85,11.099999999999994,19.700000000000003
2019-07-04T03:00:00Z,92.2,105.1,60,80.1,84,12.100000000000009,21.099999999999994
2019-07-04T04:00:00Z,92.2,105.5,60.3,80.1,84,12.100000000000009,21.5
2019-07-04T05:00:00Z,91.9,103.6,58.8,79,82,12.900000000000006,21.599999999999994
2019-07-04T06:00:00Z,91.7,103.5,59.4,81,85,10.700000000000003,18.5
2019-07-04T07:00:00Z,91.6,102.9,58.7,82.9,88,8.699999999999989,14.900000000000006
2019-07-04T08:00:00Z,91.6,103,59,86,93,5.599999999999994,10
2019-07-04T09:00:00Z,91.6,103,59.2,89.1,98,2.5,5
2019-07-04T10:00:00Z,91.6,101.2,56.2,90,98,1.5999999999999943,3.200000000000003
2019-07-04T11:00:00Z,91.7,100.1,54.2,91.9,102,-0.20000000000000284,-1.9000000000000057
2019-07-04T12:00:00Z,92,101.6,55.3,86,93,6,8.599999999999994
2019-07-04T13:00:00Z,91,99.4,55.4,81,85,10,14.400000000000006
2019-07-04T14:00:00Z,90.4,98.9,56.8,79,82,11.400000000000006,16.900000000000006
2019-07-04T15:00:00Z,90.7,101.1,59.5,79,82,11.700000000000003,19.099999999999994
2019-07-04T16:00:00Z,90.7,104,64,79,82,11.700000000000003,22
2019-07-04T17:00:00Z,90.7,103.4,62.9,81,86,9.700000000000003,17.400000000000006
2019-07-04T18:00:00Z,90.3,101,60.6,80.1,85,10.200000000000003,16
2019-07-04T19:00:00Z,89.7,100.1,62.3,80.1,84,9.600000000000009,16.099999999999994
2019-07-04T20:00:00Z,89.1,97.6,59.9,80.1,84,9,13.599999999999994
2019-07-04T21:00:00Z,88.8,97,60.4,79,82,9.799999999999997,15
2019-07-04T22:00:00Z,88.4,97.1,62,79,82,9.400000000000006,15.099999999999994
2019-07-04T23:00:00Z,88.2,98,64.3,79,82,9.200000000000003,16
2019-07-05T00:00:00Z,88.1,97.3,64,79,82,9.099999999999994,15.299999999999997
2019-07-05T01:00:00Z,88.2,97.4,63.6,79,82,9.200000000000003,15.400000000000006
2019-07-05T02:00:00Z,88.7,99.4,65,78.1,80,10.600000000000009,19.400000000000006
2019-07-05T03:00:00Z,89.2,100,64.2,77,78,12.200000000000003,22
2019-07-05T04:00:00Z,89.3,100,63.6,77,78,12.299999999999997,22
2019-07-05T05:00:00Z,89.4,100,63.5,78.1,81,11.300000000000011,19
2019-07-05T06:00:00Z,88.7,98.5,63.4,78.1,81,10.600000000000009,17.5
2019-07-05T07:00:00Z,88.4,99,65.9,79,83,9.400000000000006,16
2019-07-05T08:00:00Z,88.6,100.5,67.3,80.1,85,8.5,15.5
2019-07-05T09:00:00Z,88.7,99.9,65.9,82.9,89,5.799999999999997,10.900000000000006
2019-07-05T10:00:00Z,89,99.2,63.6,86,94,3,5.200000000000003
2019-07-05T11:00:00Z,89.2,98.3,60.6,88,97,1.2000000000000028,1.2999999999999972
2019-07-05T12:00:00Z,89.6,98.7,59.9,89.1,99,0.5,-0.29999999999999716
2019-07-05T13:00:00Z,90.1,99.6,59.7,89.1,98,1,1.5999999999999943
2019-07-05T14:00:00Z,90.5,100.1,59,90,101,0.5,-0.9000000000000057
2019-07-05T15:00:00Z,90.8,100.6,58.4,91,104,-0.20000000000000284,-3.4000000000000057
2019-07-05T16:00:00Z,91.3,101.2,57.6,90,98,1.2999999999999972,3.200000000000003
2019-07-05T17:00:00Z,91.4,100.7,55.9,88,95,3.4000000000000057,5.700000000000003
2019-07-05T18:00:00Z,91.5,100.8,55.9,86,93,5.5,7.799999999999997
2019-07-05T19:00:00Z,91.1,100.5,56.9,84.9,92,6.199999999999989,8.5
2019-07-05T20:00:00Z,91.2,101.8,58.6,84,89,7.200000000000003,12.799999999999997
2019-07-05T21:00:00Z,91.3,103,60.2,82.9,89,8.399999999999991,14
2019-07-05T22:00:00Z,91.2,103.6,61.6,82,87,9.200000000000003,16.599999999999994
2019-07-05T23:00:00Z,91.6,103.7,59.9,81,86,10.599999999999994,17.700000000000003
2019-07-06T00:00:00Z,91.8,103.6,59.2,80.1,84,11.700000000000003,19.599999999999994
2019-07-06T01:00:00Z,91.6,103,59.2,81,85,10.599999999999994,18
2019-07-06T02:00:00Z,91.3,102.7,59.9,80.1,85,11.200000000000003,17.700000000000003
2019-07-06T03:00:00Z,90.6,102.2,62,79,83,11.599999999999994,19.200000000000003
2019-07-06T04:00:00Z,90.1,102,63.5,79,83,11.099999999999994,19
2019-07-06T05:00:00Z,89.9,101.8,64,78.1,81,11.800000000000011,20.799999999999997
2019-07-06T06:00:00Z,89.7,101.3,64.6,79,83,10.700000000000003,18.299999999999997
2019-07-06T07:00:00Z,89.5,101.7,65.5,82,89,7.5,12.700000000000003
2019-07-06T08:00:00Z,89.5,100.6,63.9,84.9,92,4.599999999999994,8.599999999999994
2019-07-06T09:00:00Z,89.2,99.2,62.5,86,94,3.200000000000003,5.200000000000003
2019-07-06T10:00:00Z,89.6,99.1,60.8,90,98,-0.4000000000000057,1.0999999999999943
2019-07-06T11:00:00Z,90,98.9,58.4,90,97,0,1.9000000000000057
2019-07-06T12:00:00Z,90.5,99.2,57,93.9,102,-3.4000000000000057,-2.799999999999997
2019-07-06T13:00:00Z,91.2,100.1,55.8,93,104,-1.7999999999999972,-3.9000000000000057
2019-07-06T14:00:00Z,91.5,103.7,60.5,90,101,1.5,2.700000000000003
2019-07-06T15:00:00Z,91.7,103.4,59.3,93.9,103,-2.200000000000003,0.4000000000000057
2019-07-06T16:00:00Z,92.1,103.9,58.4,93.9,106,-1.8000000000000114,-2.0999999999999943
2019-07-06T17:00:00Z,92.5,105.1,58.6,93.9,98,-1.4000000000000057,7.099999999999994
2019-07-06T18:00:00Z,92.8,100.6,50.5,93,98,-0.20000000000000284,2.5999999999999943
2019-07-06T19:00:00Z,93,102,51.9,91,97,2,5
2019-07-06T20:00:00Z,92.9,102.1,52.5,78.1,80,14.800000000000011,22.099999999999994
2019-07-06T21:00:00Z,91.6,101.3,56.3,75.9,77,15.699999999999989,24.299999999999997
2019-07-06T22:00:00Z,91.9,103.9,59,75.9,77,16,26.900000000000006
2019-07-06T23:00:00Z,91.5,102.9,59,75.9,77,15.599999999999994,25.900000000000006
2019-07-07T00:00:00Z,91.2,102,59.1,75.9,77,15.299999999999997,25
2019-07-07T01:00:00Z,91,101.3,58.8,75.9,77,15.099999999999994,24.299999999999997
2019-07-07T02:00:00Z,91,100.7,57.9,75,76,16,24.700000000000003
2019-07-07T03:00:00Z,90.7,99.6,56.8,75,76,15.700000000000003,23.599999999999994
2019-07-07T04:00:00Z,90.4,98.5,56.5,75,76,15.400000000000006,22.5
2019-07-07T05:00:00Z,90,97.6,56.3,75.9,77,14.099999999999994,20.599999999999994
2019-07-07T06:00:00Z,89.6,96.8,56,75.9,77,13.699999999999989,19.799999999999997
2019-07-07T07:00:00Z,89.5,96.8,56.3,77,78,12.5,18.799999999999997
2019-07-07T08:00:00Z,89.2,96,56.8,79,82,10.200000000000003,14
2019-07-07T09:00:00Z,89.1,96.5,57.8,81,85,8.099999999999994,11.5
2019-07-07T10:00:00Z,89.4,98.9,60.9,82,87,7.400000000000006,11.900000000000006
2019-07-07T11:00:00Z,89.9,100.1,61.5,82.9,88,7,12.099999999999994
2019-07-07T12:00:00Z,89.9,100.7,62.1,84,91,5.900000000000006,9.700000000000003
2019-07-07T13:00:00Z,89.3,98.2,60.4,84.9,92,4.3999999999999915,6.200000000000003
2019-07-07T14:00:00Z,89.4,98.2,60.1,87.1,95,2.3000000000000114,3.200000000000003
2019-07-07T15:00:00Z,89.9,99.1,59.2,87.1,95,2.8000000000000114,4.099999999999994
2019-07-07T16:00:00Z,89.9,98.7,58.5,82,89,7.900000000000006,9.700000000000003
2019-07-07T17:00:00Z,89.6,98.7,59.9,84,90,5.599999999999994,8.700000000000003
2019-07-07T18:00:00Z,89.9,100.4,61.9,82,87,7.900000000000006,13.400000000000006
2019-07-07T19:00:00Z,89.3,98,59.8,79,82,10.299999999999997,16
2019-07-07T20:00:00Z,88.7,97.8,62,79,83,9.700000000000003,14.799999999999997
2019-07-07T21:00:00Z,88.3,97.8,64.1,79,82,9.299999999999997,15.799999999999997
2019-07-07T22:00:00Z,87.6,96.1,63.7,78.1,81,9.5,15.099999999999994
2019-07-07T23:00:00Z,87.1,94.9,63.6,78.1,80,9,14.900000000000006
2019-07-08T00:00:00Z,87.1,94.9,63.4,77,78,10.099999999999994,16.900000000000006
2019-07-08T01:00:00Z,87.1,95.1,64.7,77,79,10.099999999999994,16.099999999999994
2019-07-08T02:00:00Z,86.9,95.9,66.4,75,76,11.900000000000006,19.900000000000006
2019-07-08T03:00:00Z,86.7,96,67.6,75,76,11.700000000000003,20
2019-07-08T04:00:00Z,86.4,94.9,67.2,73.9,75,12.5,19.900000000000006
2019-07-08T05:00:00Z,86.6,94.8,66.5,75,76,11.599999999999994,18.799999999999997
2019-07-08T06:00:00Z,87,95.9,66.6,75,76,12,19.900000000000006
2019-07-08T07:00:00Z,87.1,96.6,67.4,75,76,12.099999999999994,20.599999999999994
2019-07-08T08:00:00Z,86.2,93.5,65.8,73.9,75,12.299999999999997,18.5
2019-07-08T09:00:00Z,85.8,92.5,64.9,73,74,12.799999999999997,18.5
2019-07-08T10:00:00Z,85.5,91.2,63.9,73,74,12.5,17.200000000000003
2019-07-08T11:00:00Z,85.2,90.8,63.4,73,74,12.200000000000003,16.799999999999997
2019-07-08T12:00:00Z,84.4,89,62.8,73.9,75,10.5,14
2019-07-08T13:00:00Z,83.8,88.2,63.4,73,74,10.799999999999997,14.200000000000003
2019-07-08T14:00:00Z,83.6,87.2,61.6,77,78,6.599999999999994,9.200000000000003
2019-07-08T15:00:00Z,83.7,86.2,55.7,80.1,82,3.6000000000000085,4.200000000000003
2019-07-08T16:00:00Z,83.9,85.8,53.1,77,77,6.900000000000006,8.799999999999997
2019-07-08T17:00:00Z,84.3,86.8,54.6,78.1,79,6.200000000000003,7.799999999999997
2019-07-08T18:00:00Z,84.5,87,53.6,77,77,7.5,10
2019-07-08T19:00:00Z,84.6,87,53.2,77,77,7.599999999999994,10
2019-07-08T20:00:00Z,84.7,87,53.9,75,75,9.700000000000003,12
2019-07-08T21:00:00Z,84.7,87.2,55.1,73.9,74,10.799999999999997,13.200000000000003
2019-07-08T22:00:00Z,84.7,87.4,55.4,73.9,74,10.799999999999997,13.400000000000006
2019-07-08T23:00:00Z,84.7,87.6,55.7,73.9,74,10.799999999999997,13.599999999999994
2019-07-09T00:00:00Z,84.8,88,56.1,72,73,12.799999999999997,15
2019-07-09T01:00:00Z,84.9,88,56.1,71.1,72,13.800000000000011,16
2019-07-09T02:00:00Z,84.8,87.9,56.3,70,71,14.799999999999997,16.900000000000006
2019-07-09T03:00:00Z,84.8,87.9,56.2,70,71,14.799999999999997,16.900000000000006
2019-07-09T04:00:00Z,85,88,55.7,69.1,70,15.900000000000006,18
2019-07-09T05:00:00Z,84.9,87.7,55.1,69.1,70,15.800000000000011,17.700000000000003
2019-07-09T06:00:00Z,84.2,86.9,55,72,72,12.200000000000003,14.900000000000006
2019-07-09T07:00:00Z,84.3,87,55.4,73.9,74,10.399999999999991,13
2019-07-09T08:00:00Z,84.5,87,54.9,77,77,7.5,10
2019-07-09T09:00:00Z,84.5,86.9,53.9,80.1,82,4.400000000000006,4.900000000000006
2019-07-09T10:00:00Z,84.6,87,54.6,84.9,88,-0.30000000000001137,-1
2019-07-09T11:00:00Z,85.1,87.7,54.6,86,89,-0.9000000000000057,-1.2999999999999972
2019-07-09T12:00:00Z,85.7,88.7,54.2,84.9,88,0.7999999999999972,0.7000000000000028
2019-07-09T13:00:00Z,86.1,89.1,53.3,84.9,88,1.1999999999999886,1.0999999999999943
2019-07-09T14:00:00Z,86.8,90,51.7,87.1,91,-0.29999999999999716,-1
2019-07-09T15:00:00Z,87.3,90.3,51.3,87.1,91,0.20000000000000284,-0.7000000000000028
2019-07-09T16:00:00Z,87.5,91,52.2,84.9,88,2.5999999999999943,3
2019-07-09T17:00:00Z,87.7,91.4,52.9,84,87,3.700000000000003,4.400000000000006
2019-07-09T18:00:00Z,87.8,92,53.6,84.9,88,2.8999999999999915,4
2019-07-09T19:00:00Z,87.8,92.5,55,82.9,86,4.8999999999999915,6.5
2019-07-09T20:00:00Z,87.6,93,56.4,82,84,5.599999999999994,9
2019-07-09T21:00:00Z,87.4,92,56.1,80.1,83,7.300000000000011,9
2019-07-09T22:00:00Z,86.8,91.3,56.7,78.1,79,8.700000000000003,12.299999999999997
2019-07-09T23:00:00Z,86.8,91.9,57.4,78.1,79,8.700000000000003,12.900000000000006
2019-07-10T00:00:00Z,86.7,91,56.5,75.9,77,10.799999999999997,14
2019-07-10T01:00:00Z,86.1,89.7,56.2,75,76,11.099999999999994,13.700000000000003
2019-07-10T02:00:00Z,86.2,90.1,56.2,73.9,75,12.299999999999997,15.099999999999994
2019-07-10T03:00:00Z,86.3,90.6,56.9,73,74,13.299999999999997,16.599999999999994
2019-07-10T04:00:00Z,86.3,90.8,57,72,73,14.299999999999997,17.799999999999997
2019-07-10T05:00:00Z,86.4,91,56.7,73,74,13.400000000000006,17
2019-07-10T06:00:00Z,86.4,91,56.8,75,76,11.400000000000006,15
2019-07-10T07:00:00Z,86.2,90.4,56.4,79,81,7.200000000000003,9.400000000000006
2019-07-10T08:00:00Z,85.9,89.4,55.2,81,83,4.900000000000006,6.400000000000006
2019-07-10T09:00:00Z,85.3,88.3,54.6,82.9,85,2.3999999999999915,3.299999999999997
2019-07-10T10:00:00Z,85.3,88,53,84,86,1.2999999999999972,2
2019-07-10T11:00:00Z,85.8,88.2,52.7,87.1,89,-1.2999999999999972,-0.7999999999999972
2019-07-10T12:00:00Z,86.5,89.3,51.9,88,91,-1.5,-1.7000000000000028
2019-07-10T13:00:00Z,87.4,91.2,52.9,87.1,89,0.30000000000001137,2.200000000000003
2019-07-10T14:00:00Z,87.9,91,50.9,88,91,-0.09999999999999432,0
2019-07-10T15:00:00Z,88.3,91.8,50.5,89.1,92,-0.7999999999999972,-0.20000000000000284
2019-07-10T16:00:00Z,88.7,92.8,52,89.1,93,-0.3999999999999915,-0.20000000000000284
2019-07-10T17:00:00Z,88.6,93.3,53,86,89,2.5999999999999943,4.299999999999997
2019-07-10T18:00:00Z,88.6,93,52.6,84.9,88,3.6999999999999886,5
2019-07-10T19:00:00Z,88.3,92.5,52.3,82.9,85,5.3999999999999915,7.5
2019-07-10T20:00:00Z,88.1,91.9,51.9,82,84,6.099999999999994,7.900000000000006
2019-07-10T21:00:00Z,87.6,91.1,52.5,81,83,6.599999999999994,8.099999999999994
2019-07-10T22:00:00Z,87.2,90.9,52.9,80.1,82,7.1000000000000085,8.900000000000006
2019-07-10T23:00:00Z,86.9,89.7,51.4,78.1,79,8.800000000000011,10.700000000000003
2019-07-11T00:00:00Z,86.4,88.5,50.2,78.1,78,8.300000000000011,10.5
2019-07-11T01:00:00Z,86,88,51,78.1,79,7.900000000000006,9
2019-07-11T02:00:00Z,86,89.1,53.8,77,78,9,11.099999999999994
2019-07-11T03:00:00Z,85.6,90.4,59.7,77,78,8.599999999999994,12.400000000000006
2019-07-11T04:00:00Z,85,90.4,63.7,77,78,8,12.400000000000006
2019-07-11T05:00:00Z,85.2,91.2,64.9,77,78,8.200000000000003,13.200000000000003
2019-07-11T06:00:00Z,85.3,92.2,66.8,77,78,8.299999999999997,14.200000000000003
2019-07-11T07:00:00Z,85.4,93,68.2,78.1,81,7.300000000000011,12
2019-07-11T08:00:00Z,85.5,93.2,68.7,80.1,84,5.400000000000006,9.200000000000003
2019-07-11T09:00:00Z,85.6,93.6,68.3,84,91,1.5999999999999943,2.5999999999999943
2019-07-11T10:00:00Z,86.1,94.9,68.6,84.9,92,1.1999999999999886,2.9000000000000057
2019-07-11T11:00:00Z,86.8,96.3,68.3,86,96,0.7999999999999972,0.29999999999999716
2019-07-11T12:00:00Z,87.2,96.8,67.8,80.1,85,7.1000000000000085,11.799999999999997
