date_hour,mean_indoor_temperature,mean_indoor_heat_index,mean_indoor_relative_humidity,mean_outdoor_temperature,mean_outdoor_heat_index,indoor_temperature_difference,indoor_heat_index_difference
2019-07-11T13:00:00Z,87,97.9,70.8,84.9,94,2.0999999999999943,3.9000000000000057
2019-07-11T14:00:00Z,87.9,100.9,72,86,97,1.9000000000000057,3.9000000000000057
2019-07-11T15:00:00Z,88.8,103.3,71.5,87.1,99,1.7000000000000028,4.299999999999997
2019-07-11T16:00:00Z,89.6,106.3,72.2,79,83,10.599999999999994,23.299999999999997
2019-07-11T17:00:00Z,90.4,106.1,68.5,79,82,11.400000000000006,24.099999999999994
2019-07-11T18:00:00Z,90.2,103.5,65.3,78.1,81,12.100000000000009,22.5
2019-07-11T19:00:00Z,89.4,101.9,66.5,75.9,78,13.5,23.900000000000006
2019-07-11T20:00:00Z,88.2,99.9,68.3,75.9,77,12.299999999999997,22.900000000000006
2019-07-11T21:00:00Z,88,99.9,69.5,75.9,78,12.099999999999994,21.900000000000006
2019-07-11T22:00:00Z,87.7,99.2,69.7,75,76,12.700000000000003,23.200000000000003
2019-07-11T23:00:00Z,87.2,96.1,66,73.9,75,13.299999999999997,21.099999999999994
2019-07-12T00:00:00Z,86.8,94.4,64.6,73.9,75,12.899999999999991,19.400000000000006
2019-07-12T01:00:00Z,86.4,93.6,64.3,73,74,13.400000000000006,19.599999999999994
2019-07-12T02:00:00Z,86,92.5,63.7,73,74,13,18.5
2019-07-12T03:00:00Z,85.4,91.2,63.3,72,73,13.400000000000006,18.200000000000003
2019-07-12T04:00:00Z,85,90.1,62.7,72,73,13,17.099999999999994
2019-07-12T05:00:00Z,84.9,90,62.2,72,73,12.900000000000006,17
2019-07-12T06:00:00Z,84.9,89.7,61.9,73,74,11.900000000000006,15.700000000000003
2019-07-12T07:00:00Z,84.7,89.9,63.4,75.9,77,8.799999999999997,12.900000000000006
2019-07-12T08:00:00Z,84.4,89,63.3,78.1,80,6.300000000000011,9
2019-07-12T09:00:00Z,84.4,89.1,63.5,82,85,2.4000000000000057,4.099999999999994
2019-07-12T10:00:00Z,84.8,89.8,63.6,84.9,89,-0.10000000000000853,0.7999999999999972
2019-07-12T11:00:00Z,85.3,90.8,63,87.1,91,-1.7999999999999972,-0.20000000000000284
2019-07-12T12:00:00Z,85.6,90.5,59.8,89.1,92,-3.5,-1.5
2019-07-12T13:00:00Z,86.1,90.2,57.3,87.1,89,-1,1.2000000000000028
2019-07-12T14:00:00Z,86.5,90.2,55,89.1,91,-2.5999999999999943,-0.7999999999999972
2019-07-12T15:00:00Z,87.1,90.4,52.5,90,91,-2.9000000000000057,-0.5999999999999943
2019-07-12T16:00:00Z,88.1,91.1,49.6,90,91,-1.9000000000000057,0.09999999999999432
2019-07-12T17:00:00Z,88.7,92.4,50.4,89.1,90,-0.3999999999999915,2.4000000000000057
2019-07-12T18:00:00Z,89.1,93,50.1,88,88,1.0999999999999943,5
2019-07-12T19:00:00Z,89.6,93.4,49,87.1,88,2.5,5.400000000000006
2019-07-12T20:00:00Z,89.8,94.1,49.9,86,87,3.799999999999997,7.099999999999994
2019-07-12T21:00:00Z,89.8,95,51.3,84.9,86,4.8999999999999915,9
2019-07-12T22:00:00Z,89.9,95,51.9,82.9,84,7,11
2019-07-12T23:00:00Z,89.9,95.3,52,81,82,8.900000000000006,13.299999999999997
2019-07-13T00:00:00Z,89.5,93.4,49.4,80.1,81,9.400000000000006,12.400000000000006
2019-07-13T01:00:00Z,89.4,93.8,50.4,79,80,10.400000000000006,13.799999999999997
2019-07-13T02:00:00Z,89.2,93.2,50.7,78.1,78,11.100000000000009,15.200000000000003
2019-07-13T03:00:00Z,89,92.4,49,77,77,12,15.400000000000006
2019-07-13T04:00:00Z,88.5,91.5,48.9,75,75,13.5,16.5
2019-07-13T05:00:00Z,88.2,91,48.6,75,75,13.200000000000003,16
2019-07-13T06:00:00Z,88,90.9,49.1,75.9,76,12.099999999999994,14.900000000000006
2019-07-13T07:00:00Z,87.7,90.1,48.7,79,80,8.700000000000003,10.099999999999994
2019-07-13T08:00:00Z,87.4,89.3,47.9,81,82,6.400000000000006,7.299999999999997
2019-07-13T09:00:00Z,87.4,89.7,48.9,82.9,83,4.5,6.700000000000003
2019-07-13T10:00:00Z,87.5,89.7,48.3,84,84,3.5,5.700000000000003
2019-07-13T11:00:00Z,87.6,89.2,46.8,86,87,1.5999999999999943,2.200000000000003
2019-07-13T12:00:00Z,87.6,88.9,45.3,88,89,-0.4000000000000057,-0.09999999999999432
2019-07-13T13:00:00Z,87.8,89,45.4,89.1,90,-1.2999999999999972,-1
2019-07-13T14:00:00Z,88.3,90.4,46.4,90,92,-1.7000000000000028,-1.5999999999999943
2019-07-13T15:00:00Z,88.9,91.3,47,91,92,-2.0999999999999943,-0.7000000000000028
2019-07-13T16:00:00Z,89.7,92.8,47.1,90,91,-0.29999999999999716,1.7999999999999972
2019-07-13T17:00:00Z,90.4,93,45,88,89,2.4000000000000057,4
2019-07-13T18:00:00Z,90.8,93.9,45,88,88,2.799999999999997,5.900000000000006
2019-07-13T19:00:00Z,91.2,94.5,45,87.1,88,4.1000000000000085,6.5
2019-07-13T20:00:00Z,91.2,95,45.7,86,87,5.200000000000003,8
2019-07-13T21:00:00Z,91.2,95,46.3,84.9,86,6.299999999999997,9
2019-07-13T22:00:00Z,90.9,96.1,49.2,84,86,6.900000000000006,10.099999999999994
2019-07-13T23:00:00Z,91,96,49,82,84,9,12
2019-07-14T00:00:00Z,91,96.2,49.5,81,83,10,13.200000000000003
2019-07-14T01:00:00Z,90.8,96.1,50.4,80.1,82,10.700000000000003,14.099999999999994
2019-07-14T02:00:00Z,90.4,95.9,50.8,78.1,79,12.300000000000011,16.900000000000006
2019-07-14T03:00:00Z,90,95.4,51.8,77,78,13,17.400000000000006
2019-07-14T04:00:00Z,89.5,94.2,50.9,75,76,14.5,18.200000000000003
2019-07-14T05:00:00Z,89.1,93.9,51.9,75,76,14.099999999999994,17.900000000000006
2019-07-14T06:00:00Z,88.8,93,51.4,77,78,11.799999999999997,15
2019-07-14T07:00:00Z,88.4,92.3,51.1,82,84,6.400000000000006,8.299999999999997
2019-07-14T08:00:00Z,88.1,91.3,50.1,84.9,87,3.1999999999999886,4.299999999999997
2019-07-14T09:00:00Z,88.1,91,49.4,86,88,2.0999999999999943,3
2019-07-14T10:00:00Z,88.4,91.7,49.5,90,93,-1.5999999999999943,-1.2999999999999972
2019-07-14T11:00:00Z,89,92.5,49.6,91,94,-2,-1.5
2019-07-14T12:00:00Z,89.6,94.4,50.8,91,95,-1.4000000000000057,-0.5999999999999943
2019-07-14T13:00:00Z,90.3,95.8,51.2,91.9,97,-1.6000000000000085,-1.2000000000000028
2019-07-14T14:00:00Z,90.9,96.8,50.9,93.9,97,-3,-0.20000000000000284
2019-07-14T15:00:00Z,91.5,96.1,47.7,91.9,94,-0.4000000000000057,2.0999999999999943
2019-07-14T16:00:00Z,92.1,96.8,46.7,93.9,98,-1.8000000000000114,-1.2000000000000028
2019-07-14T17:00:00Z,92.5,98.1,47.4,91.9,95,0.5999999999999943,3.0999999999999943
2019-07-14T18:00:00Z,92.5,99,49,91,92,1.5,7
2019-07-14T19:00:00Z,92.6,98.2,47.5,89.1,90,3.5,8.200000000000003
2019-07-14T20:00:00Z,92.7,98.7,47.8,87.1,88,5.6000000000000085,10.700000000000003
2019-07-14T21:00:00Z,92.8,99.1,47.9,84.9,85,7.8999999999999915,14.099999999999994
2019-07-14T22:00:00Z,92.8,98.2,46.2,84,85,8.799999999999997,13.200000000000003
2019-07-14T23:00:00Z,92.5,97.2,45.3,82,83,10.5,14.200000000000003
2019-07-15T00:00:00Z,92.2,96.7,45.2,81,82,11.200000000000003,14.700000000000003
2019-07-15T01:00:00Z,92,95.1,43.3,79,79,13,16.099999999999994
2019-07-15T02:00:00Z,91.4,93.6,41.9,78.1,78,13.300000000000011,15.599999999999994
2019-07-15T03:00:00Z,90.8,92.5,41.1,77,77,13.799999999999997,15.5
2019-07-15T04:00:00Z,90.2,91.1,40.8,75.9,76,14.299999999999997,15.099999999999994
2019-07-15T05:00:00Z,89.5,90,40.7,75,75,14.5,15
2019-07-15T06:00:00Z,88.7,89.6,43,75,75,13.700000000000003,14.599999999999994
2019-07-15T07:00:00Z,88.3,89.5,44.2,78.1,78,10.200000000000003,11.5
2019-07-15T08:00:00Z,87.8,88.9,43.9,80.1,81,7.700000000000003,7.900000000000006
2019-07-15T09:00:00Z,87.7,88.3,43.2,82.9,83,4.799999999999997,5.299999999999997
2019-07-15T10:00:00Z,88,88.8,43.7,84,84,4,4.799999999999997
2019-07-15T11:00:00Z,88.8,90.7,45.3,87.1,87,1.7000000000000028,3.700000000000003
2019-07-15T12:00:00Z,89.4,91,44,87.1,88,2.3000000000000114,3
2019-07-15T13:00:00Z,89.8,90.9,41.9,89.1,90,0.7000000000000028,0.9000000000000057
2019-07-15T14:00:00Z,90.4,91.7,41.2,88,89,2.4000000000000057,2.700000000000003
2019-07-15T15:00:00Z,90.9,92.8,42,88,90,2.9000000000000057,2.799999999999997
2019-07-15T16:00:00Z,91.1,92.6,40.3,90,93,1.0999999999999943,-0.4000000000000057
2019-07-15T17:00:00Z,91.4,93.9,42.9,87.1,88,4.300000000000011,5.900000000000006
2019-07-15T18:00:00Z,91.8,94,41.6,84,86,7.799999999999997,8
2019-07-15T19:00:00Z,91.9,94.8,43,82.9,85,9,9.799999999999997
2019-07-15T20:00:00Z,91.9,95.8,44.6,82,84,9.900000000000006,11.799999999999997
2019-07-15T21:00:00Z,91.8,96,45.2,82,84,9.799999999999997,12
2019-07-15T22:00:00Z,91.8,96,45.9,81,83,10.799999999999997,13
2019-07-15T23:00:00Z,91.7,96.5,47.1,81,83,10.700000000000003,13.5
2019-07-16T00:00:00Z,91.5,97.5,49.8,80.1,82,11.400000000000006,15.5
2019-07-16T01:00:00Z,91.2,97,50,80.1,82,11.100000000000009,15
2019-07-16T02:00:00Z,91.1,97,50.2,79,81,12.099999999999994,16
2019-07-16T03:00:00Z,91.1,97,50.6,78.1,79,13,18
2019-07-16T04:00:00Z,90.8,96.8,51.1,78.1,79,12.700000000000003,17.799999999999997
2019-07-16T05:00:00Z,90.4,96,51.7,77,78,13.400000000000006,18
2019-07-16T06:00:00Z,90.2,96,52.5,77,78,13.200000000000003,18
2019-07-16T07:00:00Z,90.1,96.9,53.9,82,86,8.099999999999994,10.900000000000006
2019-07-16T08:00:00Z,89.9,96.9,55,84,89,5.900000000000006,7.900000000000006
2019-07-16T09:00:00Z,89.5,96.4,56,87.1,94,2.4000000000000057,2.4000000000000057
2019-07-16T10:00:00Z,89.9,96.8,55,91,98,-1.0999999999999943,-1.2000000000000028
2019-07-16T11:00:00Z,90.6,96.8,51.8,95,101,-4.400000000000006,-4.200000000000003
2019-07-16T12:00:00Z,91.7,97,48.2,93.9,99,-2.200000000000003,-2
2019-07-16T13:00:00Z,92.8,97.7,45.6,96.1,104,-3.299999999999997,-6.299999999999997
2019-07-16T14:00:00Z,93.6,100,46.7,91,97,2.5999999999999943,3
2019-07-16T15:00:00Z,94.2,101.2,46.9,91.9,97,2.299999999999997,4.200000000000003
2019-07-16T16:00:00Z,94.5,102.2,47.7,89.1,95,5.400000000000006,7.200000000000003
2019-07-16T17:00:00Z,94.3,103.7,50,90,98,4.299999999999997,5.700000000000003
2019-07-16T18:00:00Z,94.3,105.8,53.4,89.1,98,5.200000000000003,7.799999999999997
2019-07-16T19:00:00Z,94.3,107.3,55.1,89.1,96,5.200000000000003,11.299999999999997
2019-07-16T20:00:00Z,94.1,106.6,54.7,87.1,94,7,12.599999999999994
2019-07-16T21:00:00Z,93.7,106,55.8,86,94,7.700000000000003,12
2019-07-16T22:00:00Z,93.1,103.4,54.2,84,87,9.099999999999994,16.400000000000006
2019-07-16T23:00:00Z,93,103.4,54.4,84,90,9,13.400000000000006
2019-07-17T00:00:00Z,92.7,104.5,57.1,82.9,89,9.799999999999997,15.5
2019-07-17T01:00:00Z,92.7,104.2,56.9,82.9,88,9.799999999999997,16.200000000000003
2019-07-17T02:00:00Z,92.6,104,56.5,82.9,88,9.699999999999989,16
2019-07-17T03:00:00Z,92.7,105.2,58,81,86,11.700000000000003,19.200000000000003
2019-07-17T04:00:00Z,92.8,106,59.1,80.1,84,12.700000000000003,22
2019-07-17T05:00:00Z,92.6,106,59.5,79,82,13.599999999999994,24
2019-07-17T06:00:00Z,91.9,103.5,58.7,80.1,84,11.800000000000011,19.5
2019-07-17T07:00:00Z,90.9,100.8,58.5,82.9,89,8,11.799999999999997
2019-07-17T08:00:00Z,90.4,101,60.5,86,94,4.400000000000006,7
2019-07-17T09:00:00Z,90.2,101.1,62,91,103,-0.7999999999999972,-1.9000000000000057
2019-07-17T10:00:00Z,90.7,101.8,60.6,93.9,107,-3.200000000000003,-5.200000000000003
2019-07-17T11:00:00Z,91.7,102.8,58.3,95,101,-3.299999999999997,1.7999999999999972
2019-07-17T12:00:00Z,92.4,100.5,51.7,97,101,-4.599999999999994,-0.5
2019-07-17T13:00:00Z,93.2,99.4,47.2,98.1,110,-4.8999999999999915,-10.599999999999994
2019-07-17T14:00:00Z,93.9,101.5,48,96.1,107,-2.1999999999999886,-5.5
2019-07-17T15:00:00Z,94.8,106.6,52.6,96.1,106,-1.2999999999999972,0.5999999999999943
2019-07-17T16:00:00Z,95.2,109.8,55.4,96.1,105,-0.8999999999999915,4.799999999999997
2019-07-17T17:00:00Z,95.1,109.8,55.6,93,101,2.0999999999999943,8.799999999999997
2019-07-17T18:00:00Z,92.8,104.3,56.1,75.9,77,16.89999999999999,27.299999999999997
2019-07-17T19:00:00Z,91.6,103.4,59.6,75.9,77,15.699999999999989,26.400000000000006
2019-07-17T20:00:00Z,91.6,104.9,62.1,77,79,14.599999999999994,25.900000000000006
2019-07-17T21:00:00Z,92,106.3,62.3,78.1,81,13.900000000000006,25.299999999999997
2019-07-17T22:00:00Z,91.8,104.7,60.8,77,79,14.799999999999997,25.700000000000003
2019-07-17T23:00:00Z,91.6,103.9,60.6,78.1,81,13.5,22.900000000000006
2019-07-18T00:00:00Z,91.7,103.9,59.7,78.1,81,13.600000000000009,22.900000000000006
2019-07-18T01:00:00Z,91.4,103.2,60.3,78.1,81,13.300000000000011,22.200000000000003
2019-07-18T02:00:00Z,91,103.2,61.9,78.1,81,12.900000000000006,22.200000000000003
2019-07-18T03:00:00Z,90.6,103,62.8,78.1,81,12.5,22
2019-07-18T04:00:00Z,90.7,103.2,63.2,78.1,81,12.600000000000009,22.200000000000003
2019-07-18T05:00:00Z,90.8,104,63.9,79,83,11.799999999999997,21
2019-07-18T06:00:00Z,90.9,104.2,63.5,79,83,11.900000000000006,21.200000000000003
2019-07-18T07:00:00Z,90.7,104,63.8,82,89,8.700000000000003,15
2019-07-18T08:00:00Z,90.6,103,62.8,86,96,4.599999999999994,7
2019-07-18T09:00:00Z,90.6,102.4,62.1,86,93,4.599999999999994,9.400000000000006
2019-07-18T10:00:00Z,90.8,101.6,60.1,86,92,4.799999999999997,9.599999999999994
2019-07-18T11:00:00Z,90.9,101.7,59.8,90,99,0.9000000000000057,2.700000000000003
2019-07-18T12:00:00Z,91.3,102,58.3,91.9,102,-0.6000000000000085,0
2019-07-18T13:00:00Z,91.9,102,56.2,93.9,103,-2,-1
2019-07-18T14:00:00Z,92.3,102.2,55,91.9,101,0.3999999999999915,1.2000000000000028
2019-07-18T15:00:00Z,92.6,104.1,56.8,90,99,2.5999999999999943,5.099999999999994
2019-07-18T16:00:00Z,92.8,107.5,60.7,88,97,4.799999999999997,10.5
2019-07-18T17:00:00Z,93.2,111.8,64.8,89.1,98,4.1000000000000085,13.799999999999997
2019-07-18T18:00:00Z,93.4,108.5,60,89.1,98,4.300000000000011,10.5
2019-07-18T19:00:00Z,93.7,108,58.3,89.1,97,4.6000000000000085,11
2019-07-18T20:00:00Z,93.7,108.4,58.6,88,96,5.700000000000003,12.400000000000006
2019-07-18T21:00:00Z,93.9,111.9,62.7,88,96,5.900000000000006,15.900000000000006
2019-07-18T22:00:00Z,94.4,114.6,63.9,86,94,8.400000000000006,20.599999999999994
2019-07-18T23:00:00Z,94.4,114.1,63.2,84.9,92,9.5,22.099999999999994
2019-07-19T00:00:00Z,94,110.5,60.5,84,91,10,19.5
2019-07-19T01:00:00Z,94,110.9,60.6,82.9,89,11.099999999999994,21.900000000000006
2019-07-19T02:00:00Z,93.8,108.5,58.8,82.9,89,10.899999999999991,19.5
2019-07-19T03:00:00Z,93.7,110.5,61.2,82,87,11.700000000000003,23.5
2019-07-19T04:00:00Z,93.7,110.9,61.7,80.1,84,13.600000000000009,26.900000000000006
2019-07-19T05:00:00Z,93.5,109.2,60.6,80.1,84,13.400000000000006,25.200000000000003
2019-07-19T06:00:00Z,93.2,108.2,60.6,82,86,11.200000000000003,22.200000000000003
2019-07-19T07:00:00Z,92.9,106.8,59.6,84.9,89,8,17.799999999999997
2019-07-19T08:00:00Z,92.7,106.4,59.7,88,95,4.700000000000003,11.400000000000006
2019-07-19T09:00:00Z,92.7,105.3,58.4,90,98,2.700000000000003,7.299999999999997
2019-07-19T10:00:00Z,92.7,104.3,56.9,93,104,-0.29999999999999716,0.29999999999999716
2019-07-19T11:00:00Z,92.6,103.6,55.8,93.9,104,-1.3000000000000114,-0.4000000000000057
2019-07-19T12:00:00Z,93,104.8,56.2,95,105,-2,-0.20000000000000284
2019-07-19T13:00:00Z,93.5,105.1,55.5,96.1,105,-2.5999999999999943,0.09999999999999432
2019-07-19T14:00:00Z,94.1,105,52.9,98.1,108,-4,-3
2019-07-19T15:00:00Z,94.6,105.5,51.6,98.1,107,-3.5,-1.5
2019-07-19T16:00:00Z,95.1,105.6,50.2,98.1,106,-3,-0.4000000000000057
2019-07-19T17:00:00Z,95.5,105.9,49.3,97,106,-1.5,-0.09999999999999432
2019-07-19T18:00:00Z,96,108.4,50.9,96.1,105,-0.09999999999999432,3.4000000000000057
2019-07-19T19:00:00Z,96.3,109.6,51.5,95,103,1.2999999999999972,6.599999999999994
2019-07-19T20:00:00Z,96.6,111.2,52.7,93.9,102,2.6999999999999886,9.200000000000003
2019-07-19T21:00:00Z,96.6,111.3,52.7,91.9,100,4.699999999999989,11.299999999999997
2019-07-19T22:00:00Z,96.4,109.2,51,91,98,5.400000000000006,11.200000000000003
2019-07-19T23:00:00Z,96.3,110.7,52.8,89.1,96,7.200000000000003,14.700000000000003
2019-07-20T00:00:00Z,96.1,110.5,53.3,87.1,94,9,16.5
2019-07-20T01:00:00Z,95.9,110.6,54.1,87.1,94,8.800000000000011,16.599999999999994
2019-07-20T02:00:00Z,95.8,111,55,86,92,9.799999999999997,19
2019-07-20T03:00:00Z,95.7,111.8,56.1,84.9,90,10.799999999999997,21.799999999999997
2019-07-20T04:00:00Z,95.5,111.6,56.5,84,89,11.5,22.599999999999994
2019-07-20T05:00:00Z,95.3,111.8,57.4,82.9,88,12.399999999999991,23.799999999999997
2019-07-20T06:00:00Z,94.9,109.2,55.7,84,90,10.900000000000006,19.200000000000003
2019-07-20T07:00:00Z,94.1,106.9,55.3,86,92,8.099999999999994,14.900000000000006
2019-07-20T08:00:00Z,93.6,105.9,55.7,89.1,97,4.5,8.900000000000006
2019-07-20T09:00:00Z,93.3,105.7,56.3,93,103,0.29999999999999716,2.700000000000003
2019-07-20T10:00:00Z,93.3,106,57,93.9,106,-0.6000000000000085,0
2019-07-20T11:00:00Z,93.5,106.7,57.2,95,106,-1.5,0.7000000000000028
2019-07-20T12:00:00Z,94.1,108.1,57.1,96.1,108,-2,0.09999999999999432
2019-07-20T13:00:00Z,94.8,108.4,55.1,96.1,108,-1.2999999999999972,0.4000000000000057
2019-07-20T14:00:00Z,95.5,108.8,53.2,97,108,-1.5,0.7999999999999972
2019-07-20T15:00:00Z,95.9,109.9,53.2,98.1,108,-2.1999999999999886,1.9000000000000057
2019-07-20T16:00:00Z,96,109.2,51.8,99,108,-3,1.2000000000000028
